Site-name,url,datetime,data,twitter,facebook,other,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fact-check-did-kerala-students-raise-is-flags-in-support-of-terror-outfits/articleshow/67324168.cms,2018-12-31T17:07:01+05:30,Fact Check: Did Kerala students raise IS flags in support of terror outfits?,https://twitter.com/SreerajKaimal1/status/1079218116540932097,https://www.facebook.com/plugins/video.php?href=https%3A%2F%2Fwww.facebook.com%2Fjanamtelevision%2Fvideos%2F1841621669293888%2F&show_text=0&width=560,,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fake-alert-old-video-from-bangladesh-shared-saying-muslims-attacked-hindus-in-rajasthan-after-recent-elections/articleshow/67320497.cms,2018-12-31T15:21:09+05:30,FAKE ALERT: Bangladesh video shared saying Muslims attacked Hindus in Rajasthan,,https://www.facebook.com/423533104774190/videos/1094737087374553/,https://static.toiimg.com/img/67322663/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fact-check-did-turkey-declare-modi-worlds-greatest-leader-issue-stamp-in-his-honour/articleshow/67287189.cms,2018-12-28T16:42:28+05:30,"Fact Check: Did Turkey declare Modi world’s greatest leader,  issue stamp in his honour?",https://twitter.com/Ayyappa_003/status/1078493955770048513,,https://static.toiimg.com/img/67287246/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/3-twitter-users-post-same-garlic-stock-photo-to-claim-farmers-distressed/articleshow/67268793.cms,2018-12-27T18:03:32+05:30,"A photo showing sacks of garlic stocked on a lorry is being used by different Twitter users,  who are posing as farmers,  to claim that they had to sell 1500 kg of garlic for INR 3000 to push a narrative that the farmers are distressed and such low rates leave them no option but to commit suicide. ",https://twitter.com/ujiyareD/status/1077415346687094784,,https://static.toiimg.com/img/67273293/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fake-vinod-dua-airs-doctored-video-to-suggest-gadkari-attacked-nda-government/articleshow/67230278.cms,2018-12-24T16:29:36+05:30,FAKE: Vinod Dua airs doctored video to suggest Gadkari attacked NDA government,https://twitter.com/nitin_gadkari/status/1076728243326210048,https://www.facebook.com/plugins/video.php?href=https%3A%2F%2Fwww.facebook.com%2F238734830200028%2Fvideos%2F228588578049633%2F&show_text=0&width=560,,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fake-alert-fake-messages-claim-rss-and-modi-government-making-muslim-kids-impotent-through-vaccines/articleshow/67192876.cms,2018-12-21T15:47:34+05:30,Some WhatsApp forwards doing rounds on the instant messaging platform are asking Muslims to refrain from getting their children vaccinated for measles-rubella and smallpox claiming that these vaccines are a devious plan by RSS to make Muslims impotent.,,,https://static.toiimg.com/img/67192913/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fact-check-did-this-teacher-from-karnataka-teach-verses-of-quran-to-hindu-kids/articleshow/67177923.cms,2018-12-20T16:45:42+05:30,FACT CHECK: Did this teacher from Karnataka teach verses of Quran to Hindu kids?,https://twitter.com/RajaMau19956718/status/1074490492534976513,,https://static.toiimg.com/img/67177924/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fake-alert-old-video-of-rahul-gandhis-dargah-visit-used-to-claim-hes-a-muslim/articleshow/67155982.cms,2018-12-19T13:12:45+05:30,FAKE ALERT: Old video of Rahul Gandhi's dargah visit used to suggest he's a Muslim,https://twitter.com/ASHISHM38916044/status/1074603576914104320,,https://static.toiimg.com/img/67157349/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fake-alert-congress-wrongly-accuses-pm-modi-of-making-raghuram-rajan-resign/articleshow/67128742.cms,2018-12-17T17:32:56+05:30,FAKE ALERT: Congress wrongly accuses PM Modi of making Raghuram Rajan resign,https://twitter.com/INCIndia/status/1073231068763955201,https://www.facebook.com/plugins/video.php?href=https%3A%2F%2Fwww.facebook.com%2FIndianNationalCongress%2Fvideos%2F2184113155240729%2F&show_text=0&width=267,https://static.toiimg.com/img/67128935/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fake-alert-video-from-guatemala-shared-claiming-hindu-girl-was-burnt-alive-in-madhya-pradesh/articleshow/67122502.cms,2018-12-17T11:02:15+05:30,FAKE ALERT: Video from Guatemala shared claiming Hindu girl was burnt alive in Madhya Pradesh,https://twitter.com/javed655,,https://static.toiimg.com/img/67123383/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fact-check-did-bjp-lose-two-seats-in-mp-by-margin-of-one-vote/articleshow/67091430.cms,2018-12-14T15:53:09+05:30,Fact Check: Did BJP lose two seats in MP by margin of one vote?,https://twitter.com/Sootradhar/status/1073109494840778752,https://www.facebook.com/plugins/post.php?href=https%3A%2F%2Fwww.facebook.com%2FViralKataksh%2Fposts%2F1037291843110176&width=500,https://static.toiimg.com/img/67091503/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fact-check-did-rahul-gandhi-make-a-u-turn-on-farm-loan-waiver-promise-already/articleshow/67076831.cms,2018-12-13T17:11:31+05:30,FACT CHECK: Did Rahul Gandhi make a U-turn on farm loan-waiver promise?,,https://www.facebook.com/PMOIndiaReportCard/,https://static.toiimg.com/img/67076849/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fake-alert-congress-supporters-did-not-use-pakistan-flag-while-celebrating-election-win/articleshow/67073973.cms,2018-12-13T15:02:30+05:30,FAKE ALERT: Congress supporters DID NOT use Pakistan flag while celebrating election win,https://twitter.com/PoliceRajasthan/status/1072873628671320064,https://www.facebook.com/PoliticsSolitics/videos/2217862471804221/,https://static.toiimg.com/img/67074294/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fact-check-digilocker-what-is-valid-and-what-is-not/articleshow/67054234.cms,2018-12-12T11:15:21+05:30,"In August this year,  the Centre issued an advisory to all states to accept documents in digital form via the ‘DigiLocker’ mobile application. Times Fact Check checks its viability.",https://twitter.com/digilocker_ind/status/1057931966056685568,,,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fake-pritish-nandy-tweets-picture-of-sardar-patels-old-statue-claims-statue-of-unity-has-a-chinese-looking-patel/articleshow/67026252.cms,2018-12-10T17:57:39+05:30,"FAKE: Pritish Nandy tweets picture of Sardar Patel’s old statue,  claims Statue of Unity has a Chinese-looking Patel",https://twitter.com/PritishNandy,,https://static.toiimg.com/img/67026746/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fake-alert-congress-workers-did-not-raise-pakistan-zindabad-slogan-in-rajasthans-rajsamand/articleshow/66986095.cms,2018-12-07T16:33:10+05:30,FAKE ALERT: Congress workers did not raise ‘Pakistan Zindabad’ slogan in Rajasthan’s Rajsamand,https://twitter.com/khushbootweet/status/1070986126310035456,https://www.facebook.com/groups/149874612308145/permalink/331069140855357/,https://static.toiimg.com/img/66987296/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fake-alert-pakistans-flag-not-hoisted-in-west-bengal-as-claimed-in-viral-posts/articleshow/66951584.cms,2018-12-05T14:13:39+05:30,FAKE ALERT: Pakistan’s flag NOT hoisted in West Bengal as claimed in viral posts,,https://www.facebook.com/ankit.mayra.5/posts/143614403274917,https://static.toiimg.com/img/66952788/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fact-check-truth-behind-viral-whatsapp-message-warning-about-blue-whale-challenge/articleshow/66917031.cms,2018-12-03T15:21:19+05:30,FACT CHECK: Truth behind viral WhatsApp message warning about Blue Whale Challenge,,,https://static.toiimg.com/img/66919250/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fact-check-viral-photo-of-elephants-crossing-railway-track-a-fake/articleshow/66876078.cms,2018-11-30T14:29:19+05:30,FACT CHECK: Viral photo of elephants crossing railway track a fake?,https://twitter.com/eartothewildfdn/status/1067073694298714112,,https://static.toiimg.com/img/66879662/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fake-alert-images-of-actor-ms-narayanas-death-in-2015-viral-again/articleshow/66860960.cms,2018-11-29T12:59:46+05:30,FAKE ALERT: Images of actor MS Narayana’s death in 2015 viral again,,https://www.facebook.com/AnilDubeyBJP/photos/a.1677505482480539/2278872372343844/?type=3&theater,https://static.toiimg.com/img/66861892/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fact-check-did-kerala-police-beat-up-hindu-pilgrim-in-this-photo/articleshow/66850283.cms,2018-11-28T18:42:14+05:30,Fact Check: Did Kerala Police beat up Hindu pilgrim in this photo?,https://twitter.com/Goldenthrust/status/1064433891354861568,,https://static.toiimg.com/img/66850414/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fake-alert-old-images-shared-as-from-vhps-dharam-sabha-in-ayodhya/articleshow/66823819.cms,2018-11-27T15:14:16+05:30,FAKE ALERT: Old images shared to show crowd at VHP's Dharam Sabha in Ayodhya,https://twitter.com/Riteishd/status/895177600963936256,https://www.facebook.com/suryanaryan.bajrangadal/posts/2139216799460555,https://static.toiimg.com/img/66824686/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/truth-behind-viral-photo-of-old-woman-policeman-clicked-in-sabarimala/articleshow/66771160.cms,2018-11-25T15:02:39+05:30,"A photo of a Kerala policeman walking with an old woman Ayyappa devotee went viral on social media platforms. While most people praised the photographer for capturing the heartwarming moment,  some alleged that the photo is staged to put Kerala Police on a pedestal. ",https://twitter.com/MABABYCPIM/status/1064850296948449281,,https://static.toiimg.com/img/66792979/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fake-alert-photo-of-refugees-moving-from-amritsar-to-lahore-used-to-claim-rss-killed-muslims-in-jammu/articleshow/66770997.cms,2018-11-23T16:44:12+05:30,FAKE ALERT: Photo of refugees moving from Amritsar to Lahore used to claim RSS killed Muslims in Jammu,https://twitter.com/_Faysal/status/1057953999876431872,,https://static.toiimg.com/img/66771242/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fact-check-does-rahul-gandhi-not-know-what-an-election-manifesto-is/articleshow/66762053.cms,2018-11-23T13:41:24+05:30,FACT CHECK: Does Rahul Gandhi not know what an election manifesto is?,https://twitter.com/kajal_jaihind/status/1065537356688707585,,https://static.toiimg.com/img/66763210/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fact-check-is-bjp-man-behind-chili-powder-attack-on-kejriwal/articleshow/66752626.cms,2018-11-22T18:43:06+05:30,"Senior leaders of Aam Aadmi Party (AAP), and its social media workers, are claiming that Anil Kumar Sharma, the 40-year-old man who smeared chili powder on Delhi CM Arvind Kejriwal face on Tuesday, is a Bhartiya Janta Party (BJP) man.",https://twitter.com/AnkitLal/status/1064924771933147144,https://www.facebook.com/plugins/post.php?href=https%3A%2F%2Fwww.facebook.com%2Fphoto.php%3Ffbid%3D1875366239217447%26set%3Da.179541495466605%26type%3D3&width=500,https://static.toiimg.com/img/66752706/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fake-alert-image-of-saudi-arabias-mina-valley-shared-claiming-it-is-of-kumbh-mela-preparations-in-prayagraj/articleshow/66744968.cms,2018-11-22T16:54:33+05:30,FAKE ALERT: Image of Saudi Arabia's Mina Valley shared as of Kumbh Mela preparations in Prayagraj,https://twitter.com/DEEPAKA68208784/status/1065445959679717377,,https://static.toiimg.com/img/66746416/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fact-check-did-mamata-order-kolkata-police-to-lathicharge-teachers-protesting-in-city/articleshow/66709160.cms,2018-11-20T16:50:37+05:30,Fact Check: Did Mamata order Kolkata Police to lathicharge teachers protesting in city?,https://twitter.com/Dibyendu69/status/1064522895001448448,,https://static.toiimg.com/img/66709458/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fake-alert-image-showing-mp-cm-shivraj-singh-chouhan-consuming-meat/articleshow/66701833.cms,2018-11-20T09:57:52+05:30,FAKE ALERT: Image showing MP CM Shivraj Singh Chouhan consuming meat,https://twitter.com/ARJUNPURI1234/status/1064556686613065730,,https://static.toiimg.com/img/66702987/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fact-check-did-bjp-create-fake-photo-of-navjot-singh-sidhu-touching-sonia-gandhis-feet/articleshow/66689855.cms,2018-11-19T12:21:56+05:30,Fact Check: Did BJP create fake photo of Navjot Singh Sidhu touching Sonia Gandhi’s feet?,https://twitter.com/sanit_attri/status/1064051008861437953,,https://static.toiimg.com/img/66689987/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fake-alert-mumbai-congress-leaders-photo-misused-to-claim-she-runs-prostitution-racket/articleshow/66688474.cms,2018-11-19T12:11:40+05:30,FAKE ALERT: Mumbai Congress leader's photo misused to claim she runs prostitution racket,https://twitter.com/GurpreetKChadha/status/1063293446507573249,https://www.facebook.com/suchi.devi.319,https://static.toiimg.com/img/66689789/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fake-alert-aap-mla-tweets-2017-video-of-evm-malfunction-in-meerut-as-from-chhattisgarh/articleshow/66676047.cms,2018-11-18T11:36:05+05:30,FAKE ALERT: AAP MLA tweets 2017 video of EVM malfunction in Meerut as from Chhattisgarh,https://twitter.com/Aap_Praveen/status/1063644141891055616,,https://static.toiimg.com/img/66676473/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fake-alert-video-showing-bodies-of-kids-found-in-container-is-from-syria-not-tamil-nadu/articleshow/66636446.cms,2018-11-15T17:17:31+05:30,"A video that shows bodies of many kids is being circulated widely on WhatsApp groups in Kerala along with a message in Malayalam saying these bodies,  with their organs removed,  were found in a container in Tamil Nadu by the police.",,,https://static.toiimg.com/img/66636893/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fact-check-truth-behind-video-of-women-stripping-at-delhis-signature-bridge/articleshow/66631859.cms,2018-11-15T16:49:15+05:30,FACT CHECK: Truth behind video of 'women' stripping at Delhi’s Signature Bridge,https://twitter.com/ajju_tweets/status/1062898010323992576,,,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fact-check-did-rahul-gandhi-promise-to-change-direction-of-sunrise-if-he-becomes-the-prime-minister/articleshow/66616926.cms,2018-11-14T13:01:28+05:30,A 6-second-long video clip being circulated on social media shows Congress President Rahul Gandhi saying he would “change the direction of sunrise if the voters make him the prime minister”.,https://twitter.com/mvmeet/status/1061668948264005634,,,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fake-alert-old-photos-of-pregnant-kareena-kapoor-are-being-shared-to-claim-she-is-pregnant-again/articleshow/66616153.cms,2018-11-14T12:20:53+05:30,"Photographs of Bollywood actor Kareena Kapoor Khan,  from the time she was actually pregnant,  are being shared on social media platforms with the claim of she being pregnant again  and with derogatory captions.",https://twitter.com/AnilKum60052141/status/1058754992603983872,,https://static.toiimg.com/img/66616682/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fake-alert-bjp-spokesperson-tweets-photo-claiming-to-be-that-of-tipu-sultan/articleshow/66600304.cms,2018-11-13T13:49:42+05:30,"A black-and-white photo has made its re-entry to social media circles as that of Tipu Sultan's. The photo is not of Tipu Sultan,  and there never can be a photo of Sultan because a camera was invented three decades after the king's death.",https://twitter.com/shefalitiwari7/status/922412132049698826,,https://static.toiimg.com/img/66601759/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/facts-of-the-day-fake-edition-of-washington-post-malayalam-paper-with-misleading-photo-caption/articleshow/67571773.cms,2019-01-17T16:14:47+05:30,Fake copies of The Washington Post newspaper were circulated for free to commuters outside Union Station and in front of White House.,https://twitter.com/vbagate/status/1085566968814624769,,https://static.toiimg.com/img/67572071/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fact-check-man-carried-horse-on-his-back-after-it-was-bitten-by-a-snake/articleshow/67568660.cms,2019-01-17T13:47:03+05:30,FACT CHECK: Man carried horse on his back after it was bitten by a snake?,https://twitter.com/kwilli1046/status/1085013412793462784,,,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fact-check-were-1000-trees-felled-to-make-helipad-in-odisha-ahead-of-pm-modis-visit/articleshow/67554564.cms,2019-01-16T15:57:25+05:30,"FACT CHECK: Were 1,000 trees felled to make helipad in Odisha ahead of PM Modi’s visit?",https://twitter.com/NPatnaikOdisha/status/1084791328657989632,,https://static.toiimg.com/img/67554787/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fact-check-has-anil-kumble-joined-bjp/articleshow/67553386.cms,2019-01-16T12:46:08+05:30,"The claim is being made using a picture of Kumble with Prime Minister Narendra Modi. In the photo,  Modi and Kumble are shaking hands,  possibly right after the legendary leg-spinner gifted PM a bouquet.",https://twitter.com/sonuraj1397/status/1084494743470395392,https://www.facebook.com/plugins/post.php?href=https%3A%2F%2Fwww.facebook.com%2Fpermalink.php%3Fstory_fbid%3D226046554949234%26id%3D100026316722190&width=500,,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fake-alert-fake-news-around-rahul-gandhis-uae-visit/articleshow/67539540.cms,2019-01-15T16:12:59+05:30,FAKE ALERT: Fake news around Rahul Gandhi’s UAE visit,,https://www.facebook.com/PMOIndiaReportCard/videos/2156325747751148/,https://static.toiimg.com/img/67541093/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fake-alert-old-video-from-china-zoo-spread-to-trigger-tiger-scare-in-odisha/articleshow/67527246.cms,2019-01-14T17:49:01+05:30,FAKE ALERT: Old video from China zoo spread to trigger tiger scare in Odisha,https://twitter.com/TrashCudi/status/826603938036203521,,https://static.toiimg.com/img/67527523/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fact-check-aap-tweets-photo-of-netherlands-erasmus-bridge-as-of-delhis-signature-bridge/articleshow/66506191.cms,2018-11-05T12:54:23+05:30,FACT CHECK: AAP tweets photo of Netherland's Erasmus Bridge as of Delhi's Signature Bridge,https://twitter.com/AamAadmiParty/status/1058763831604850688,,https://static.toiimg.com/img/66508570/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fact-check-name-board-with-wrong-translations-of-statue-of-unity-is-not-fake-news/articleshow/66475323.cms,2018-11-02T16:00:38+05:30,"Photographs of a name board that was installed near the Sardar Vallabhai Patel statue inaugurated on October 31 with ‘Statue of Unity’ written in ten different languages,  including Spanish,  French,  Arabic,  Hindi,  Tamil etc. are going viral on social media.",https://twitter.com/soundarselvam/status/1057497782297264133,,https://static.toiimg.com/img/66475494/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fake-alert-rahat-indori-tweets-video-from-rahul-gandhis-karnataka-rally-as-from-indore/articleshow/66458512.cms,2018-11-01T14:49:26+05:30,"A portion of a video from Rahul Gandhi's Karnataka rally,  where a supporter tossed a garland making it land perfectly around Gandhi's neck,  was shared by famous Urdu poet Rahat Indori claiming that the incident happened in Indore. ",https://twitter.com/rahatindori/status/1057530383238082561,,https://static.toiimg.com/img/66459317/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/dd-news-crew-members-video-shared-as-last-video-by-cameraman-killed-by-naxals/articleshow/66445001.cms,2018-10-31T18:17:09+05:30,"A video shot by Doordarshan News crew member Mormukut Sharma,  as the crew and the security personnel came under Maoist attack in Chhattisgarh's Dantewada district,  is being misunderstood and shared as the last video by Doordarshan cameraman Achutanand Sahu,  killed by Naxals.",https://twitter.com/rahulpandita/status/1057489256879394822,,https://static.toiimg.com/img/66446719/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fact-check-truth-behind-shashi-tharoors-scorpion-sitting-on-shivling-comment-on-pm-modi/articleshow/66441564.cms,2018-10-31T15:21:46+05:30,"Congress MP Shashi Tharoor,  while speaking at an event in Bengaluru,  quoted an unnamed RSS source as metaphorically saying  ""Modi is like a scorpion sitting on a Shivling; you can't remove him with your hand and you cannot hit it with a chappal either"". Here's everything you need to know about it",https://twitter.com/ANI/status/1056454318272995328,.,https://static.toiimg.com/img/66444607/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fact-check-were-10000-sim-cards-used-to-assume-brahmin-names-and-campaign-for-nota/articleshow/66430974.cms,2018-10-30T17:14:29+05:30,"As per a tweet going viral on Twitter,  a man named Javed was arrested in Ranchi for using 10000 SIM cards to create fake Facebook IDs under brahmin names and campaign for NOTA (None of the above) option in elections.",https://twitter.com/widepoint_www/status/1056128438896013314,,,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/digitally-manipulated-photo-of-statue-of-unity-circulated-on-social-media-days-before-inauguration/articleshow/66428071.cms,2018-10-30T16:00:09+05:30,"Days before the inauguration of Sardar Vallabhai Patel's Statue of Unity,  the world's tallest statue,  a digitally-manipulated image -- with a homeless family placed in front of the statue -- is being circulated widely on social media platforms to amplify the voices of members of tribal communities who are calling for a boycott of the statue. ",,,https://static.toiimg.com/img/66429647/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fake-reports-of-rakesh-asthana-donating-20-crore-to-bjp-from-police-fund-are-fake/articleshow/66416748.cms,2018-10-30T01:59:15+05:30,"Over the last few days,  several news websites and Twitter accounts said that CBI Special Director Rakesh Asthana had given away Rs 20 crore from the Police Welfare Fund to the BJP election fund when he was posted as Surat police commissioner,  under the watch of then Gujarat CM Narendra Modi.",https://twitter.com/cpimspeak/status/1056089073629229057,,https://static.toiimg.com/img/66422578/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fact-check-was-an-8-year-old-muslim-boy-lynched-in-delhis-malviya-nagar/articleshow/66413386.cms,2018-10-29T17:05:04+05:30,Reports of the death of an eight-year-old Muslim boy in Delhi’s Malviya Nagar area sparked debate online after many social media users gave it a communal angle saying the boy was lynched. What is the truth?,https://twitter.com/cjwerleman/status/1055975450206294016,,https://static.toiimg.com/img/66414263/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fake-alert-video-of-jharkhand-polices-mock-drill-shared-saying-protesters-shot-in-kashmir/articleshow/66362839.cms,2018-10-28T18:35:57+05:30,A video taken during a mock drill organised by Jharkhand Police in Khunti district in October 2017 is now being shared by many social media users saying it's a video of peaceful protesters being fired at by security forces. ,https://twitter.com/zahirhkazmi/status/1056394007469850624,,https://static.toiimg.com/img/66402139/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fake-video-of-mp-couple-beaten-by-kin-being-used-to-defame-hindu-yuva-vahini/articleshow/66363915.cms,2018-10-25T17:30:33+05:30,"A video going viral on social media accuses ‘Hindu Yuva Vahini’,  an outfit floated by Uttar Pradesh CM Yogi Adityanath,  of “humiliating and thrashing” a couple.",https://twitter.com/SethShruti/status/1054355282099195906,https://www.facebook.com/plugins/video.php?href=https%3A%2F%2Fwww.facebook.com%2FKnowThePropaganda%2Fvideos%2F337241227037971%2F&show_text=0&width=476,https://static.toiimg.com/img/66363958/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fake-stephen-hawkings-photo-shared-saying-former-cji-dipak-misra-paralysed-due-to-lord-ayyappas-wrath/articleshow/66360410.cms,2018-10-25T15:14:50+05:30,"A graphic card claiming former CJI Dipak Misra is paralysed due to Lord Ayyappa’s wrath for Misra’s verdict allowing entry of women of all ages to the Sabarimala Temple,  are being shared along with a photo of late physicist Stephen Hawking. ",,,https://static.toiimg.com/img/66361130/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fact-check-curious-case-of-top-light-on-dmu-train-involved-in-amritsar-train-tragedy/articleshow/66333112.cms,2018-10-24T11:43:15+05:30,Journalist Abhisar Sharma ‘investigated’ the video footage of the Amritsar train tragedy and claimed that the ‘top light’ of the Jalandhar-Amritsar DMU train was ‘non-functional’. Navjot Singh Sidhu made the same claim.,,,https://static.toiimg.com/img/66333923/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fact-check-has-germany-banned-meat-at-official-government-functions/articleshow/66328560.cms,2018-10-23T13:07:45+05:30,Many Indian Twitter users are claiming that Germany has banned consumption of meat at all official government functions.,https://twitter.com/sgurumurthy/status/1054244712540848128,,https://static.toiimg.com/img/66329204/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fake-alert-no-amritsar-jalandhar-dmu-train-driver-has-not-committed-suicide/articleshow/66316696.cms,2018-10-22T17:31:15+05:30,Images and videos of a man hanging from a bridge are being circulated on social media to claim that the driver of the DMU train that was involved in the tragic accident in Amritsar has committed suicide.,https://twitter.com/Golem001/status/1054268167294341120,,https://static.toiimg.com/img/66316926/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fake-alert-muslims-offering-alvida-namaz-did-not-hold-up-train/articleshow/66311025.cms,2018-10-22T14:28:48+05:30,"Photos from 2017 of Muslims offering Alvida Namaz (the last Friday prayer on Ramzan) on railway tracks near the New Delhi Railway station at Achchan Mian Masjid is being shared to question if trains could be stopped for namaz,  why it cannot be halted for ‘Ravan Dahan’ during Dussehra celebrations.",,,https://static.toiimg.com/img/66311716/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fake-rahul-gandhis-misleading-photo-used-to-claim-he-performed-namaz-in-temple/articleshow/66271865.cms,2018-10-18T13:20:09+05:30,A photograph of Congress President Rahul Gandhi is being widely circulated with a false claim that he offered namaz inside a Temple.,https://twitter.com/giniromet/status/1052219643039907842,,https://static.toiimg.com/img/66271899/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fake-misleading-video-of-ashok-gehlot-circulating-again-on-social-media-and-whatsapp/articleshow/66263080.cms,2018-10-17T18:38:52+05:30,A video of Congress leader Ashok Gehlot talking at an AICC press conference in May this year is being circulated a second time on social media platforms and instant messaging platform WhatsApp.,https://twitter.com/ashokgehlot51/status/1004004892371894272,,,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fake-alert-congress-tweet-old-photos-to-say-pm-modis-clean-ganga-mission-is-failing/articleshow/66257703.cms,2018-10-17T14:23:03+05:30,Different verified Twitter handles of the Congress Party shared tweets saying PM Modi and the NDA government failed to do much when it comes to the cleaning of the Ganga river despite it being a major poll promise. ,,,https://static.toiimg.com/img/66258134/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fake-top-us-industrialists-praise-for-pm-modi-altered-to-claim-he-is-not-good-for-indias-growth/articleshow/66237487.cms,2018-10-16T18:41:42+05:30,"A fake quote attributed to top US industrialist and former chairman of CISCO Systems John Chambers is being circulated a lot. The quote reads, India's ""impressive development"" will cease to exist if Modi gets a second term as country's leader after next year's parliamentary election.",,,https://www.facebook.com/plugins/post.php?href=https%3A%2F%2Fwww.facebook.com%2FWeSupportRavishKumarr%2Fphotos%2Fa.339590383067728%2F730974427262653%2F%3Ftype%3D3&width=500,https://static.toiimg.com/img/66247869/Master.jpg
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fake-kamal-nath-uses-image-from-bangladesh-to-malign-shivraj-chauhan/articleshow/66214736.cms,2018-10-15T14:16:05+05:30,A two-year-old image from Bangladesh was shared by the official Twitter handle of Office of Congress MP Kamal Nath with a misleading claim to take a dig at Madhya Pradesh chief Minister Shivraj Singh Chauhan.,https://twitter.com/OfficeOfKNath/status/1051674312585883648,https://www.facebook.com/plugins/post.php?href=https%3A%2F%2Fwww.facebook.com%2FTheSaddamSaad%2Fphotos%2Fa.2019943384992401%2F2219279405058797%2F%3Ftype%3D3&width=500,,
